	basename	author	title	genre	subgenre	placeName	occurrences	coord
86	SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Jérusalem	1	31.776679, 35.234156
87	SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15	48.85341, 2.3488
88	SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5	41.89193, 12.51133
89	SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5	41.89193, 12.51133
90	SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Tibre	1	41.74032, 12.23371
91	SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Tyr	3	33.2698475, 35.2038435
92	MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10	48.85341, 2.3488
93	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Argos	2	37.631561, 22.719464
94	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Athènes	6	37.9728191495, 23.7237438519
95	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11	37.8980016198, 22.8999795422
96	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Crète	1	35.0627201667, 24.9469437222
97	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Élide	1	37.75, 21.25
98	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Grèce	3	39, 22
99	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Mycènes	1	37.7300345711, 22.7540710459
100	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Paris	2	48.85341, 2.3488
101	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Parnasse	1	38.535435, 22.621902
102	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Phocide	4	38.5, 22.25
103	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Sparte	1	37.077905, 22.4272985
104	CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Thèbes	5	38.319156, 23.317577
105	ROUGEMONT_DISCOURSDERENTREE	BALISSON DE ROUGEMONT, Michel-Nicolas (1781-1840)	LE DISCOURS DE RENTRÉE, COMÉDIE.	theatre	comedy	Angleterre	1	52.16045, -0.70312
